magnitude,yod,coordinate,row,col,anthrome,prec_2001,prec_2002,prec_2003,prec_2004,prec_2005,prec_2006,prec_2007,prec_2008,prec_2009,prec_2010,prec_2011,prec_2012,prec_2013,pop_2001,pop_2002,pop_2003,pop_2004,pop_2005,pop_2006,pop_2007,pop_2008,pop_2009,pop_2010,pop_2011,pop_2012,pop_2013,Soil_Grid__bdod_mean,Soil_Grid__cec_mean,Soil_Grid__phh2o_mean,Soil_Grid__soc_mean,tmean_2001,tmean_2002,tmean_2003,tmean_2004,tmean_2005,tmean_2006,tmean_2007,tmean_2008,tmean_2009,tmean_2010,tmean_2011,tmean_2012,tmean_2013,label
469.4299011,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.59908683935805,16.58223083071701]}",8090,30791,25,389,413,456,481,904,572,658,709,591,668,392,315,530,0.83565414,0.838515997,0.828603625,1.117376328,0.937660933,0.934505463,1.106197119,0.945637584,0.974095762,0.910306633,0.945468247,0.908710837,0.97105962,152,229,71,81,36147,36191,33221,36140,36128,36138,36148,36105,36195,36183,36140,36201,36152,0
467.9733276,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.58398152665833,16.78335646872251]}",8065,30790,32,446,439,468,551,1000,641,697,746,667,754,432,355,625,0.845256448,0.892173886,0.842840075,0.923751831,0.867480159,0.93210876,0.960821271,1.070722342,0.961984515,0.938380837,0.939175665,0.786414087,0.893466234,151,356,73,89,36123,36168,33200,36115,36109,36114,36131,36084,36176,36161,36118,36181,36130,0
363.519165,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.56442548889915,16.575301287709642]}",8090,30787,25,361,377,423,441,824,521,590,658,547,606,359,283,479,4.121623039,4.086176395,3.76924777,2.28147006,4.09228754,4.024568558,2.794028521,4.080545425,4.419035435,4.530702591,5.739276886,7.795407295,7.302521706,152,239,71,140,36148,36193,33226,36143,36131,36139,36152,36107,36197,36186,36142,36205,36154,0
306.7911682,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.88027373223724,16.95945870979386]}",8044,30825,31,472,431,517,512,977,613,622,775,589,717,424,374,598,0.912551463,0.923631072,0.978950679,0.967112064,1.024352074,1.015188813,0.991411388,0.947455823,0.9931041,0.87434864,1.004970074,0.634456813,0.622531652,161,345,73,58,36142,36191,33214,36138,36130,36141,36153,36112,36212,36190,36143,36209,36154,0
308.4897156,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.03437368131738,16.871895498900294]}",8055,30844,25,527,496,566,589,1156,743,793,908,692,863,482,459,748,0.992709756,1.303165197,1.201606154,1.350818515,1.260352373,1.337218165,1.339147687,1.093539357,1.097736478,1.789998651,2.184540749,2.390189648,2.506043196,161,280,72,62,36134,36182,33199,36131,36118,36133,36142,36103,36205,36183,36139,36204,36144,0
422.8827209,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.01934377515006,16.884018963975628]}",8053,30842,25,521,479,540,573,1116,715,765,862,671,832,468,444,725,3.530944347,3.225111008,3.168734074,2.068695545,3.268899441,3.312911749,2.467027903,3.35367775,3.709969044,3.80709815,4.886214733,6.522530556,5.182343006,163,299,72,73,36147,36195,33211,36144,36132,36145,36157,36115,36219,36194,36152,36217,36158,0
334.2713318,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.76765627342833,16.748540143112315]}",8070,30812,25,444,424,494,499,949,579,642,725,590,680,406,340,559,3.42746067,3.145575047,3.574576855,2.614449739,3.803886652,3.586265564,2.933499336,3.766144753,3.724707127,3.405431747,3.926966429,3.982682228,4.125588417,156,274,73,99,36130,36174,33200,36124,36112,36123,36133,36091,36188,36170,36129,36191,36135,0
401.3025208,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.9658357166994,13.829598499554416]}",8420,30835,25,635,592,492,778,1206,588,1039,971,973,1102,749,546,917,1.291363835,1.251138449,1.341058493,1.43327117,1.225970387,1.278327465,1.454199553,1.149535775,1.197999358,1.103871822,1.162042022,1.07015264,1.147162437,146,313,73,69,35884,35896,32975,35843,35882,35880,35879,35817,35890,35923,35839,35935,35931,0
307.8395996,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.55380359513003,16.680274991730183]}",8078,30786,25,412,397,456,490,898,563,614,689,605,654,391,305,533,1.06602633,1.064504147,1.120131373,1.377739668,1.612419605,1.527036071,1.631138563,1.405388117,1.292746067,1.221719742,1.241572976,1.125807762,1.084550619,158,296,75,77,36115,36160,33193,36109,36100,36103,36121,36074,36165,36151,36108,36170,36120,0
317.1173401,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.87250664878896,16.84449237193961]}",8058,30824,32,472,436,534,506,983,601,637,784,589,701,422,367,579,1.027638912,1.031968594,1.100721836,1.029866099,1.204195261,1.107654572,1.184786916,1.161407709,1.184605598,1.273088455,1.029819965,0.731506586,0.78392601,157,338,76,55,36144,36190,33212,36136,36127,36138,36151,36110,36209,36187,36142,36207,36151,0
252.605545,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.79126557469995,16.697237920198443]}",8076,30814,25,479,437,508,527,1002,606,688,745,638,709,420,358,598,1.897825837,1.8895154,1.972677469,1.576047897,2.391358614,2.385853052,2.150665522,2.429427147,2.569433689,2.670825481,2.562679529,3.425610542,2.721895218,153,236,69,86,36131,36177,33201,36123,36112,36125,36134,36096,36189,36168,36129,36192,36137,0
397.10849,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.08169072897789,16.65114426513561]}",8081,30729,32,355,373,407,457,774,529,519,613,611,587,399,246,437,0.909065366,0.888733387,0.942126274,1.064655662,1.00357151,1.003801703,1.061097622,0.949095488,0.961862803,0.978351831,0.948671281,0.750292242,0.759366095,149,360,73,67,36019,36062,33115,36014,36009,35995,36019,35964,36050,36048,35996,36055,36018,0
302.8613586,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.49364897285542,16.673954008860214]}",8079,30779,25,414,402,472,485,887,553,596,691,599,641,394,294,507,0.905160666,1.029851913,1.039922476,1.239071369,1.186119795,1.386094928,1.377684116,1.219306707,1.450270295,1.252749085,2.543302059,1.763641357,2.06182766,153,374,75,67,36096,36142,33177,36090,36082,36087,36101,36055,36147,36133,36091,36151,36101,0
229.9764862,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.81513452326392,16.875003035831533]}",8054,30817,25,429,417,497,484,928,578,607,739,558,681,404,347,556,1.00332427,1.073573232,1.059919477,1.205130577,1.124027848,1.158821821,1.278152704,1.218913198,1.152813077,1.10694313,1.094483733,1.061019659,1.108580112,161,344,73,55,36133,36183,33207,36131,36122,36129,36146,36101,36202,36177,36135,36202,36145,0
365.7475281,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.6878354721699,16.86669646180656]}",8055,30802,25,474,461,535,549,1031,651,685,811,649,768,450,378,622,0.751188278,0.754719377,0.779140949,0.88653487,0.774550557,0.798957109,0.888185561,0.792944312,0.734828651,0.72661984,0.754184246,0.681829333,0.755235434,158,352,74,54,36086,36136,33166,36083,36076,36080,36098,36052,36151,36129,36085,36150,36096,0
391.0702515,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.51764169395398,16.59957475351191]}",8088,30782,25,355,375,427,430,800,507,562,651,533,588,356,273,456,1.023578644,1.144491792,1.134294868,1.363524795,1.326370239,1.400660038,1.500551105,1.353199005,1.382295609,1.276984334,1.17330718,1.225624442,1.136813402,153,240,70,79,36136,36181,33214,36130,36120,36123,36139,36093,36184,36172,36128,36189,36141,0
458.1621399,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.59918539198951,16.90040064637857]}",8051,30791,31,464,433,483,548,989,626,651,737,653,743,436,356,614,0.883500338,0.827272594,0.796801984,1.053450704,0.894427419,0.901040852,0.942789972,0.944649458,0.841359973,0.942898393,0.881095111,1.141057253,1.03995347,156,324,74,62,36116,36164,33196,36110,36106,36107,36127,36079,36178,36159,36112,36177,36126,0
271.4579773,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.6015339428037,16.884205516402268]}",8053,30792,31,482,462,513,577,1058,674,708,795,690,800,466,386,660,0.860305488,0.823231876,0.819351971,0.980404615,0.880198419,0.891310692,1.322021365,1.305562496,1.306643248,1.444684148,1.629313707,1.701071262,1.849696875,161,313,74,71,36096,36143,33179,36092,36087,36092,36111,36061,36156,36140,36092,36159,36105,0
230.8850708,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.56212772562884,16.548060313613178]}",8094,30787,25,361,374,419,433,803,502,572,636,539,587,351,271,463,1.075914264,1.088607788,1.129409909,1.177258134,1.130215883,1.279681444,1.430078268,1.419979811,1.440398335,1.283593893,1.475766659,1.233362436,1.409035206,153,228,73,87,36159,36203,33232,36151,36141,36147,36158,36116,36205,36194,36152,36212,36163,0
293.8838501,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.42458152812463,16.589002397939158]}",8089,30770,31,408,423,474,494,899,575,631,716,624,666,411,299,511,0.951995492,1.076245785,0.974165022,1.205606699,0.996843338,1.075781822,1.277415752,1.110200047,1.066230416,1.109771013,1.301582336,1.380172014,1.37279892,152,313,74,57,36052,36096,33138,36045,36037,36039,36054,36005,36094,36086,36042,36102,36058,0
510.7094421,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.52233019860934,16.61254951873916]}",8086,30782,25,359,375,433,430,805,510,561,653,532,590,356,272,456,0.990053356,1.047201157,1.05900383,1.279597759,1.422631979,1.343200803,1.519025683,1.342948079,1.396545053,1.269373894,1.275143981,1.344896317,1.22435236,155,244,70,62,36129,36173,33207,36122,36110,36118,36132,36084,36175,36164,36122,36182,36135,0
293.8845215,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.80143952235593,16.66716982397592]}",8079,30816,25,534,533,592,621,1193,747,852,929,747,872,497,435,724,1.023258209,1.103993416,1.082985878,1.25716424,1.184102297,1.226913571,1.261819005,1.200790882,1.365680933,1.353305936,1.128515005,0.77466321,0.873292089,148,246,66,81,36046,36092,33121,36040,36025,36039,36049,36011,36103,36087,36048,36107,36054,0
246.4224854,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.63462183691435,16.856935564699562]}",8057,30796,25,444,454,496,551,1027,664,709,790,655,790,447,383,640,0.83487016,0.90114361,0.819683433,1.041161537,0.833922803,0.927665532,1.037933111,0.985001683,0.910549641,0.888229489,0.857193947,0.997935474,0.956985056,156,336,74,68,36102,36150,33183,36099,36093,36095,36114,36067,36164,36146,36101,36166,36112,0
210.8043976,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.80720892392813,16.5842985841607]}",8089,30816,22,420,422,495,469,910,551,638,721,562,640,387,321,515,1.036096096,1.058213234,1.184803009,1.236982822,1.242295027,1.345813513,1.696485996,1.59576273,1.735592842,2.017017126,1.610088706,1.982257605,1.423257232,153,212,68,92,36159,36204,33226,36152,36138,36152,36162,36122,36216,36198,36159,36221,36164,0
347.8958435,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.67391501649854,16.69504983276586]}",8076,30800,25,461,454,517,541,1012,628,701,779,650,730,439,359,598,0.856572092,1.026356339,0.895846128,1.130140066,1.03695488,1.056629658,1.256811738,1.003551364,1.042677879,0.993800402,0.926776588,0.93336308,0.908935428,156,245,71,89,36102,36147,33178,36094,36085,36093,36106,36063,36157,36140,36097,36161,36108,0
498.388092,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.3882499335405,16.653348368362366]}",8081,30766,32,384,385,447,463,837,530,570,652,581,617,388,279,474,0.876409769,0.864314914,0.916671336,1.10900414,0.968983889,0.961044729,1.055472136,0.997938037,0.994969606,0.937700629,0.927571416,0.921079218,0.947326243,153,365,76,67,36074,36119,33160,36068,36062,36057,36079,36029,36119,36108,36063,36124,36080,0
288.8371277,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.98203654067866,16.83584125401538]}",8059,30837,25,479,456,528,532,1045,659,710,820,623,768,434,403,653,0.907186627,0.95991528,0.908317566,1.114158988,0.972840488,1.052951336,1.277981043,1.030081511,0.996465623,1.001787782,0.90077579,0.816616118,0.818131387,159,256,73,56,36159,36205,33223,36154,36144,36157,36166,36128,36228,36205,36160,36227,36166,0
232.7040863,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.7652856967427,15.915229049577677]}",8170,30811,22,441,468,452,479,903,509,739,700,655,666,405,360,511,1.131428719,1.198835611,1.128760576,1.418208838,1.365456104,1.175022602,1.30415225,1.298751116,1.356928587,1.444410443,1.307381153,1.018649578,1.092040896,157,198,73,68,36144,36172,33210,36122,36105,36128,36125,36094,36173,36168,36140,36188,36148,0
342.212738,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.67389205883069,16.847023678985487]}",8058,30800,25,470,478,525,576,1076,690,740,825,676,818,467,398,665,0.73371613,0.745564938,0.729155421,0.818166375,0.728736281,0.776513457,0.771200359,0.771827817,0.714244366,0.694554627,0.702357948,0.738713264,0.732577026,158,346,74,62,36096,36143,33173,36092,36083,36089,36105,36059,36155,36137,36091,36158,36104,0
380.4231873,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.01642782879924,16.84876412217099]}",8058,30841,25,476,455,522,530,1044,665,716,826,618,772,435,412,661,1.32192564,1.336638689,1.459067583,1.371222496,1.376358032,1.51052475,1.494598985,1.689128757,1.726915836,2.216748476,1.525113583,2.581577778,2.113812208,161,270,72,70,36157,36203,33221,36153,36140,36154,36162,36126,36227,36203,36160,36225,36165,0
317.5853577,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.88780091540924,16.608262719648156]}",8086,30826,25,426,425,490,478,934,571,662,741,569,660,391,341,542,1.560762644,1.543826818,1.566621542,1.567538381,1.43557024,1.657895803,1.723035812,1.953820705,2.096986055,2.637141943,2.003718138,2.449010134,2.081150532,152,292,76,183,36173,36218,33239,36167,36151,36168,36175,36139,36233,36211,36176,36238,36179,0
221.6605988,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.62160976696255,16.98578491374136]}",8041,30794,25,460,449,475,564,1007,656,669,755,659,782,449,382,651,0.714975595,0.74945569,0.735510528,0.79887259,0.750470519,0.776802421,0.794549942,0.781080127,0.735955238,0.771922886,0.71840024,0.872045636,0.83702147,156,366,75,79,36144,36192,33223,36141,36137,36140,36159,36111,36211,36192,36140,36209,36154,0
318.7850647,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.9413791241663,15.684847377759425]}",8197,30832,22,464,479,424,500,927,497,804,678,695,695,408,390,551,2.216268063,2.230554104,2.313573122,2.14619112,2.214201212,2.23542881,2.391980648,2.580138922,2.562678337,2.330401897,3.274382353,3.358053207,3.392706633,155,219,72,116,36192,36214,33248,36162,36145,36178,36168,36141,36218,36213,36191,36234,36198,1
405.2566528,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.73146725480407,15.461083820948204]}",8224,30807,22,469,513,413,548,979,518,853,739,785,789,452,439,588,1.453433275,1.536240339,1.42774117,1.606526852,1.56182313,1.651023149,1.964101791,1.72187376,1.759709001,1.549583912,1.723662019,1.407432318,1.316482425,148,371,76,71,36135,36156,33209,36108,36094,36121,36113,36077,36151,36157,36124,36169,36147,0
205.9695435,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.65330289016003,16.868700601037496]}",8055,30798,25,475,468,524,570,1055,674,711,812,673,800,461,391,657,0.763785839,0.850758493,0.857085586,0.934656739,0.781960845,0.890190721,0.963014662,0.820128679,0.857732654,0.840100467,0.785929322,0.784903646,0.841741741,156,369,75,57,36085,36134,33165,36083,36075,36079,36097,36051,36147,36129,36083,36149,36095,0
349.6071167,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.92066471003002,16.929680485008415]}",8048,30830,25,457,415,507,491,955,593,614,758,566,695,411,369,581,0.851672828,0.933306396,0.936453938,1.030893803,0.975309134,1.004275799,0.977665663,0.957318723,0.934191227,0.855480552,0.863427758,0.739313424,0.806347013,154,306,75,139,36156,36202,33223,36151,36142,36152,36165,36124,36224,36202,36157,36223,36166,0
244.5539551,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.78512468048696,16.77702064653205]}",8066,30814,25,417,413,478,475,911,570,623,722,555,666,393,336,544,1.110948682,1.124130011,1.182520628,1.225747466,1.14216876,1.199023247,1.204021692,1.253902316,1.249559999,1.251282454,2.634737253,2.976320267,2.659588814,160,258,72,77,36144,36192,33216,36139,36131,36139,36152,36112,36210,36186,36145,36208,36152,0
278.1305847,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.8700947347647,16.958905696018245]}",8044,30824,31,480,438,527,520,991,619,630,786,599,727,431,381,608,0.913235784,0.904880524,1.002030015,0.947758794,1.0641855,0.962524056,0.97968173,0.94833684,0.925268412,0.857591808,0.937951207,0.634915233,0.680543423,160,353,74,58,36140,36187,33210,36138,36129,36136,36152,36108,36209,36187,36138,36209,36149,0
377.6492004,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.80673521017057,16.607986710103994]}",8087,30816,22,405,415,480,464,893,550,632,718,553,637,381,318,515,1.104814768,1.174116135,1.238157034,1.69498992,1.319748878,1.289534569,1.534818172,1.369654655,1.921436191,1.218308687,1.901126862,0.915677726,1.087028265,154,247,73,82,36158,36202,33225,36151,36137,36149,36159,36120,36214,36196,36159,36219,36164,0
487.1300659,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.54323120839382,16.593374775018656]}",8088,30785,25,358,377,425,434,815,515,577,656,538,598,358,277,468,0.909229219,0.938379645,1.094274044,1.161614895,1.12431407,1.246740699,1.38365078,1.165955186,1.19973433,1.116740227,1.137343407,1.107023716,1.150186777,151,286,72,83,36145,36189,33219,36137,36129,36134,36146,36100,36192,36178,36137,36197,36150,0
292.5558777,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.25642073822969,15.660688763730308]}",8200,30750,23,371,430,373,449,792,475,663,661,688,657,406,346,454,3.787923813,3.75383997,4.179781914,2.681669235,4.555398941,4.215025902,2.750177383,4.691009521,4.61168766,5.346784592,5.858328819,6.686877251,6.50202179,147,273,71,53,35965,35993,33069,35954,35935,35952,35948,35908,35976,35990,35945,35991,35976,0
226.4029694,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.14579150942157,11.949111032098193]}",8646,30857,32,1342,1116,1200,1581,1664,1259,1592,1370,1239,1305,1547,830,1317,0.986139417,1.25752306,0.973456383,1.002850294,1.121401429,0.876666069,0.761453927,0.884580374,0.894725978,1.554783463,0.714352608,0.561013222,0.662143648,125,257,61,261,35454,35503,32541,35426,35469,35453,35462,35427,35465,35512,35446,35524,35524,0
